Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/06  20:00:00,371.083370138,72.3134456798,0.0,0.0,220.879908,53.238744,1344.3305898,1330.79266928,4.83426,8.70366051697
 01/06  21:00:00,371.092220188,72.3134456798,0.0,0.0,220.879908,53.238744,1381.49367837,1367.96858913,4.83426,8.69082924174
 01/06  22:00:00,118.652585411,1.37096013884,0.0,0.0,43.513341876,52.539744,22.9951828452,0.796675235192,4.83426,17.36424761
 01/06  23:00:00,119.140202798,1.71370017355,0.0,0.0,43.513341876,52.539744,6.14754077648,1.29328077648,4.83426,0.02
 01/06  24:00:00,119.913685499,1.37096013884,0.0,0.0,43.513341876,52.539744,15.0320410016,1.56125278423,4.83426,8.63652821735
 01/07  01:00:00,119.200797558,1.71370017355,0.0,0.0,43.513341876,52.539744,6.87532311156,2.02106311156,4.83426,0.02
 01/07  02:00:00,121.729014645,4.24418079245,0.0,0.0,43.513341876,52.539744,8.10262060768,3.24836060768,4.83426,0.02
 01/07  03:00:00,122.029469404,4.54540189372,0.0,0.0,43.513341876,52.539744,18.1337908821,4.68583903559,4.83426,8.61369184652
 01/07  04:00:00,121.910191333,4.42565228886,0.0,0.0,43.513341876,52.539744,11.3147163131,6.46045631315,4.83426,0.02
 01/07  05:00:00,122.451068817,4.54540189372,0.0,0.0,43.513341876,52.539744,11.6067266151,6.75246661508,4.83426,0.02
 01/07  06:00:00,122.306661708,4.42565228886,0.0,0.0,43.513341876,52.539744,14.1809521128,9.32669211279,4.83426,0.02
 01/07  07:00:00,123.985280636,6.08244539112,0.0,0.0,43.513341876,52.539744,16.6363591365,11.7820991365,4.83426,0.02
 01/07  08:00:00,110.322876185,7.49973928366,0.0,0.0,43.513341876,52.539744,21.4001830163,7.95239294941,4.83426,8.61353006691
 01/07  09:00:00,104.388042703,4.54540189372,0.0,0.0,43.513341876,52.539744,12.473600935,7.61934093505,4.83426,0.02
 01/07  10:00:00,104.314909485,4.42565228886,0.0,0.0,43.513341876,52.539744,11.4362887909,6.58202879085,4.83426,0.02
 01/07  11:00:00,104.012232901,4.11061667867,0.0,0.0,43.513341876,52.539744,27.3955645876,5.09354332045,4.83426,17.4677612672
 01/07  12:00:00,103.085612141,2.26695332962,0.0,0.0,43.513341876,52.539744,15.9058664465,2.40762587071,4.83426,8.66398057577
 01/07  13:00:00,101.245685952,1.37096013884,0.0,0.0,43.513341876,52.539744,15.5278776999,2.03024049905,4.83426,8.66337720089
 01/07  14:00:00,100.982128055,1.02822010413,0.0,0.0,43.513341876,52.539744,14.5455306505,1.05610067289,4.83426,8.6551699776
 01/07  15:00:00,101.007532186,1.02822010413,0.0,0.0,43.513341876,52.539744,14.359575688,0.869640963201,4.83426,8.65567472483
 01/07  16:00:00,100.979001131,1.02822010413,0.0,0.0,43.513341876,52.539744,5.65321271498,0.798952714979,4.83426,0.02
 01/07  17:00:00,112.726439866,1.02822010413,0.0,0.0,43.513341876,52.539744,14.2429749457,0.795066485827,4.83426,8.61364845992
 01/07  18:00:00,118.691131764,1.02822010413,0.0,0.0,43.513341876,52.539744,5.70446350965,0.850203509655,4.83426,0.02
 01/07  19:00:00,120.238351498,2.58098909932,0.0,0.0,43.513341876,52.539744,6.73280103541,1.87854103541,4.83426,0.02
 01/07  20:00:00,121.204545492,3.1198057662,0.0,0.0,43.513341876,52.539744,7.27323021579,2.4189702158,4.83426,0.02
 01/07  21:00:00,120.931248277,2.87661517521,0.0,0.0,43.513341876,52.539744,7.27237027626,2.41811027626,4.83426,0.02
 01/07  22:00:00,122.343043351,4.48552709129,0.0,0.0,43.513341876,52.539744,45.9837343879,5.76969878871,4.83426,35.3797755991
 01/07  23:00:00,121.500671235,3.98713519226,0.0,0.0,43.513341876,52.539744,10.7214380607,5.86717806072,4.83426,0.02
 01/07  24:00:00,123.445621222,4.98391899032,0.0,0.0,43.513341876,52.539744,13.2785831652,8.42432316516,4.83426,0.02
 01/08  01:00:00,121.49279067,3.98713519226,0.0,0.0,43.513341876,52.539744,21.0212955041,7.57343322157,4.83426,8.61360228257
 01/08  02:00:00,122.49672292,4.98391899032,0.0,0.0,43.513341876,52.539744,15.9676008553,11.1133408553,4.83426,0.02
 01/08  03:00:00,121.498370776,3.98713519226,0.0,0.0,43.513341876,52.539744,14.656754822,9.802494822,4.83426,0.02
 01/08  04:00:00,122.484328874,4.98391899032,0.0,0.0,43.513341876,52.539744,20.4179863281,15.5637263281,4.83426,0.02
 01/08  05:00:00,121.888570388,3.98713519226,0.0,0.0,43.513341876,52.539744,20.1079956524,15.2537356524,4.83426,0.02
 01/08  06:00:00,122.864154143,4.98391899032,0.0,0.0,43.513341876,52.539744,36.5847275679,23.1367353004,4.83426,8.61373226743
 01/08  07:00:00,121.886893056,3.98713519226,0.0,0.0,43.513341876,52.539744,25.3333191287,20.4790591287,4.83426,0.02
 01/08  08:00:00,107.816862861,4.98391899032,0.0,0.0,43.513341876,52.539744,27.8329284131,22.9786684131,4.83426,0.02
 01/08  09:00:00,103.822630322,3.98713519226,0.0,0.0,43.513341876,52.539744,23.2911074904,18.4368474904,4.83426,0.02
 01/08  10:00:00,104.852404797,4.98391899032,0.0,0.0,43.513341876,52.539744,37.1413731012,23.6851786742,4.83426,8.62193442694
 01/08  11:00:00,103.826858865,3.98713519226,0.0,0.0,43.513341876,52.539744,38.8389456722,16.5362597872,4.83426,17.468425885
