Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/09  04:00:00,110.629257699,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920092787,0.0,2.335,1.16420092787
 08/09  05:00:00,105.858821741,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/09  06:00:00,148.727370391,28.1815344098,0.550196560152,0.0,13.9747600329,18.6919646116,51.7080387663,47.0180387663,4.67,0.02
 08/09  07:00:00,165.430801542,28.1815344098,0.671869557915,0.0,13.9747600329,18.6919646116,71.5277885339,65.6933324238,4.67,1.16445611014
 08/09  08:00:00,244.140540314,28.1815344098,1.64862262618,0.0,34.9369000822,32.3179380704,46.7141287395,38.5216287395,8.1725,0.02
 08/09  09:00:00,276.049858846,28.1815344098,2.71992250838,0.0,62.886420148,41.4019203762,21.4629722684,9.79076883038,10.5075,1.16470343802
 08/09  10:00:00,269.67968701,28.1815344098,4.0004795549,0.0,62.886420148,41.4019203762,11.67228379,0.0,10.5075,1.16478378995
 08/09  11:00:00,298.496339498,28.1815344098,5.71381152818,0.0,62.886420148,41.4019203762,11.672494693,0.0,10.5075,1.16499469296
 08/09  12:00:00,287.037478892,28.1815344098,7.2902854376,0.0,62.886420148,41.4019203762,11.6726476377,0.0,10.5075,1.16514763773
 08/09  13:00:00,284.395170796,28.1815344098,7.65972325043,0.0,62.886420148,41.4019203762,11.672720827,0.0,10.5075,1.16522082701
 08/09  14:00:00,279.07106632,28.1815344098,7.83032179168,0.0,62.886420148,41.4019203762,11.6725392517,0.0,10.5075,1.16503925172
 08/09  15:00:00,276.202294776,28.1815344098,8.34453300279,0.0,62.886420148,41.4019203762,11.672359265,0.0,10.5075,1.164859265
 08/09  16:00:00,279.178147409,28.1815344098,8.54275175077,0.0,62.886420148,41.4019203762,11.6724610251,0.0,10.5075,1.16496102513
 08/09  17:00:00,281.259381853,28.1815344098,7.42045084113,0.0,62.886420148,41.4019203762,11.6723773018,0.0,10.5075,1.16487730176
 08/09  18:00:00,274.479171682,28.1815344098,4.72869028168,0.0,41.9242800987,36.8599292233,9.89659619021,0.536596190209,9.34,0.02
 08/09  19:00:00,266.082138923,28.1815344098,3.10447100721,0.0,41.9242800987,36.8599292233,11.0361308015,0.531441520398,9.34,1.16468928107
 08/09  20:00:00,250.950590141,28.1815344098,2.68472227401,0.0,34.9369000822,32.3179380704,9.33722262758,0.0,8.1725,1.16472262758
