Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/20  01:00:00,811.937557955,94.6712049131,430.748146217,0.0,46.0930336215,113.312780494,425.388848089,402.354008496,5.66466996096,17.3701696316
 06/20  02:00:00,803.888113227,94.6712049131,421.57161762,0.0,46.0930336215,113.312780494,418.068352114,403.708404026,5.66466996096,8.69527812659
 06/20  03:00:00,798.085348815,94.6712049131,415.276877673,0.0,46.0930336215,113.312780494,418.615744668,404.255654327,5.66466996096,8.69542037992
 06/20  04:00:00,882.982207975,94.6712049131,407.580863682,0.0,100.150657288,148.969399434,400.258150845,377.222204913,5.66466996096,17.3712759707
 06/20  05:00:00,871.653521582,94.828095614,399.396151404,0.0,100.150657288,149.894399434,530.678600106,507.821061605,14.1616749024,8.69586359953
 06/20  06:00:00,1080.91150086,96.8084881754,391.9740452,0.0,176.471037341,302.612436532,403.419866435,366.400504282,28.3233498048,8.69601234872
 06/20  07:00:00,1194.87854355,98.769875128,382.766679424,0.0,243.2593065,310.10971186,395.90816387,327.174250587,42.4850247072,26.248888576
 06/20  08:00:00,1233.94741222,100.424377989,378.929929303,0.0,243.2593065,310.10971186,362.562570931,279.55759097,56.6466996096,26.358280352
 06/20  09:00:00,1274.08636078,101.771244318,383.096826473,0.0,243.2593065,302.612436532,316.819524461,247.892392498,42.4850247072,26.4421072552
 06/20  10:00:00,1280.47193449,103.119169603,381.118959393,0.0,243.2593065,310.10971186,341.922805033,244.546562221,70.808374512,26.5678682999
 06/20  11:00:00,1282.08019621,104.538852899,381.280884863,0.0,243.2593065,310.10971186,350.876572749,244.582710759,70.808374512,35.485487478
 06/20  12:00:00,1242.5516883,106.157837125,381.777513662,0.0,243.2593065,310.10971186,348.596555173,242.469284165,70.808374512,35.318896496
 06/20  13:00:00,1280.14905608,107.873127541,382.981330721,0.0,243.2593065,302.612436532,313.171401574,227.32979432,56.6466996096,29.1949076443
 06/20  14:00:00,1284.87670521,109.825388681,384.490162458,0.0,243.2593065,302.612436532,287.120508488,211.796320419,42.4850247072,32.8391633618
