Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/17  15:00:00,241.760255738,30.4915823841,57.0474447419,0.0,37.1018798503,116.476155989,95.4887087494,85.56294069,9.90576805939,0.02
 05/17  16:00:00,240.981889695,30.6430982301,56.118036434,0.0,37.1018798503,116.476155989,94.1828620386,84.2570939792,9.90576805939,0.02
 05/17  17:00:00,240.092824314,30.7045506283,55.1686019555,0.0,37.1018798503,116.476155989,102.421172669,83.9011965062,9.90576805939,8.61420810382
 05/17  18:00:00,141.468619794,27.2488459265,41.2658243297,0.0,24.7345865669,47.5788473902,67.5606732473,62.5877892176,4.9528840297,0.02
 05/17  19:00:00,144.79415865,27.7238802854,39.4179938942,0.0,24.7345865669,47.5788473902,73.2172784496,68.2443944199,4.9528840297,0.02
 05/17  20:00:00,127.843262375,26.6682910524,35.3829549775,0.0,12.3672932834,38.6892022431,87.8427800613,84.8510496435,2.97173041782,0.02
 05/17  21:00:00,92.068087007,15.1554672971,23.041892824,0.0,12.3672932834,27.0668015668,56.6014570971,53.6097266792,2.97173041782,0.02
 05/17  22:00:00,81.7080255511,19.6710951073,27.3614745198,0.0,4.12243109448,15.9888894789,79.9247125454,76.9329821276,2.97173041782,0.02
 05/17  23:00:00,66.5033646065,13.2016607108,18.7968252316,0.0,4.12243109448,15.9888894789,51.3966413164,48.4049108985,2.97173041782,0.02
 05/17  24:00:00,77.639196202,18.8794527844,24.0842874508,0.0,4.12243109448,15.9888894789,87.1482082053,84.1564777875,2.97173041782,0.02
 05/18  01:00:00,64.8622224099,12.8058395493,17.5515041747,0.0,4.12243109448,15.9888894789,56.4976326411,53.5059022233,2.97173041782,0.02
 05/18  02:00:00,77.0980699337,18.4171170011,24.0268190973,0.0,4.12243109448,15.9888894789,81.1998624605,78.2081320427,2.97173041782,0.02
 05/18  03:00:00,59.9764765263,10.852032963,14.6622091344,0.0,4.12243109448,15.9888894789,47.6593526223,44.6676222044,2.97173041782,0.02
 05/18  04:00:00,115.059885156,27.0311271171,35.9853771225,0.0,12.3672932834,24.9413748627,103.97132455,98.9984405205,4.9528840297,0.02
 05/18  05:00:00,123.462612128,28.0299042009,40.6358186364,5.10267500267,12.3672932834,24.9413748627,171.939440497,166.966556468,4.9528840297,0.02
 05/18  06:00:00,170.032925321,28.4923743827,42.5446869804,2.90200195861,24.7345865669,70.7195625826,138.458173433,128.532405373,9.90576805939,0.02
 05/18  07:00:00,205.220739314,28.9672569617,44.7691916404,1.34818507888,37.1018798503,92.3937384068,118.679939774,108.754171714,9.90576805939,0.02
 05/18  08:00:00,220.172957237,29.1969286475,48.1439933549,0.652781435375,37.1018798503,104.434947198,120.318571362,101.793295546,9.90576805939,8.61950775654
 05/18  09:00:00,236.548302622,29.4204895011,52.4782966912,0.428678709363,37.1018798503,116.476155989,107.949234011,98.023465952,9.90576805939,0.02
 05/18  10:00:00,237.823743452,29.6930121411,53.6706610526,0.238596916343,37.1018798503,116.476155989,104.623470656,94.6977025962,9.90576805939,0.02
 05/18  11:00:00,237.860588311,29.9241643147,53.6281377631,0.08667624669,37.1018798503,116.476155989,110.895531387,92.3628063923,9.90576805939,8.62695693575
 05/18  12:00:00,228.524691469,30.1972231957,56.1385561339,0.00903082249689,37.1018798503,104.434947198,99.9902178116,90.0644497522,9.90576805939,0.02
 05/18  13:00:00,243.828341091,30.4763924357,59.1302707129,0.0,37.1018798503,116.476155989,105.782297984,87.2495850501,9.90576805939,8.62694487431
 05/18  14:00:00,245.448011247,30.7592196948,60.4673980044,0.0,37.1018798503,116.476155989,94.2502544726,84.3244864132,9.90576805939,0.02
 05/18  15:00:00,247.172976405,31.1097252521,61.8419986021,0.0,37.1018798503,116.476155989,91.0566969447,81.1309288853,9.90576805939,0.02
 05/18  16:00:00,247.333237986,31.3687562559,61.7437262492,0.0,37.1018798503,116.476155989,98.0788769553,79.5520347199,9.90576805939,8.6210741761
 05/18  17:00:00,244.538006254,31.411454339,58.906913278,0.0,37.1018798503,116.476155989,91.5273852482,81.6016171888,9.90576805939,0.02
 05/18  18:00:00,143.489346691,27.4080270824,43.1273678602,0.0,24.7345865669,47.5788473902,66.7809178617,61.808033832,4.9528840297,0.02
 05/18  19:00:00,143.25631794,27.329102786,38.2749261086,0.0,24.7345865669,47.5788473902,72.1083253895,67.1354413598,4.9528840297,0.02
 05/18  20:00:00,129.327430439,27.4600784008,36.0753302123,0.0,12.3672932834,38.6892022431,87.0743282959,84.0825978781,2.97173041782,0.02
 05/18  21:00:00,90.4096251638,15.3137957617,21.2250992942,0.0,12.3672932834,27.0668015668,54.763531749,51.7718013312,2.97173041782,0.02
 05/18  22:00:00,80.6229093852,19.9085878042,26.0388653304,0.0,4.12243109448,15.9888894789,78.2684715069,75.2767410891,2.97173041782,0.02
 05/18  23:00:00,61.2762386091,12.0141972265,14.7571623912,0.0,4.12243109448,15.9888894789,54.7062725963,51.7145421785,2.97173041782,0.02
 05/18  24:00:00,79.3767819965,19.9877520365,24.7135736652,0.0,4.12243109448,15.9888894789,87.6192636079,84.6275331901,2.97173041782,0.02
 05/19  01:00:00,60.5100037319,12.0141972265,13.9909274905,0.0,4.12243109448,15.9888894789,55.8156032788,52.823872861,2.97173041782,0.02
 05/19  02:00:00,77.30577824,19.8294235719,22.8008983431,0.0,4.12243109448,15.9888894789,87.3940351671,84.4023047493,2.97173041782,0.02
 05/19  03:00:00,56.0725577398,10.297883337,11.3124396433,0.0,4.12243109448,15.9888894789,48.3415523889,45.3498219711,2.97173041782,0.02
 05/19  04:00:00,107.93812143,27.3016049108,28.5931352712,0.0,12.3672932834,24.9413748627,106.520860548,101.547976518,4.9528840297,0.02
 05/19  05:00:00,112.817209966,27.473512049,29.9159450056,5.73353829063,12.3672932834,24.9413748627,174.113971469,169.14108744,4.9528840297,0.02
 05/19  06:00:00,160.757705454,28.5292194368,32.1931241271,3.94149957234,24.7345865669,70.7195625826,148.338970063,129.83145847,9.90576805939,8.60174353291
 05/19  07:00:00,198.976278222,28.8887457271,38.689733045,1.26170419114,37.1018798503,92.3937384068,118.829070374,108.903302315,9.90576805939,0.02
 05/19  08:00:00,220.833386894,29.0963627013,48.777689617,0.780100055139,37.1018798503,104.434947198,111.068944817,101.143176757,9.90576805939,0.02
 05/19  09:00:00,240.124442237,29.4703999477,55.8688159682,0.564368177963,37.1018798503,116.476155989,105.546608303,95.6208402437,9.90576805939,0.02
 05/19  10:00:00,242.025032471,29.8938772259,57.6466690679,0.263006479156,37.1018798503,116.476155989,110.203096154,91.6716660555,9.90576805939,8.62566203883
 05/19  11:00:00,242.849000607,30.2276414518,58.3851412848,0.0146361697624,37.1018798503,116.476155989,99.5272425764,89.601474517,9.90576805939,0.02
 05/19  12:00:00,231.878274543,30.5365243063,59.1618459242,0.0,37.1018798503,104.434947198,96.8587406676,86.9329726082,9.90576805939,0.02
 05/19  13:00:00,245.99543984,30.8923702151,60.8814240635,0.0,37.1018798503,116.476155989,101.024982375,82.4922123015,9.90576805939,8.62700201449
 05/19  14:00:00,248.93249612,31.3206832381,63.3904095964,0.0,37.1018798503,116.476155989,85.928125777,76.0023577176,9.90576805939,0.02
 05/19  15:00:00,251.140209814,31.7662776804,65.1526551336,0.0,37.1018798503,116.476155989,82.2594780966,72.3337100372,9.90576805939,0.02
 05/19  16:00:00,252.092805612,32.0649919362,65.807099675,0.0,37.1018798503,116.476155989,89.9993697409,71.4725802969,9.90576805939,8.62102138463
 05/19  17:00:00,250.405634726,32.0544186116,64.1315742072,0.0,37.1018798503,116.476155989,84.7896197158,74.8638516564,9.90576805939,0.02
 05/19  18:00:00,148.029331803,27.4090456499,47.6663293172,0.0,24.7345865669,47.5788473902,65.7812310977,60.808347068,4.9528840297,0.02
 05/19  19:00:00,149.058259465,27.3307838713,44.0751809639,0.0,24.7345865669,47.5788473902,71.3953078595,66.4224238298,4.9528840297,0.02
 05/19  20:00:00,134.606748214,27.5932355318,41.2214850526,0.0,12.3672932834,38.6892022431,86.308440283,83.3167098652,2.97173041782,0.02
 05/19  21:00:00,92.2208452738,15.0499149874,23.3001969001,0.0,12.3672932834,27.0668015668,54.4240081167,51.4322776988,2.97173041782,0.02
 05/19  22:00:00,81.8084115896,19.9679609784,27.1649940311,0.0,4.12243109448,15.9888894789,76.6874352477,73.6957048298,2.97173041782,0.02
 05/19  23:00:00,64.114445849,12.9641680139,16.6453985138,0.0,4.12243109448,15.9888894789,50.9060831401,47.9143527222,2.97173041782,0.02
