Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 09/15  13:00:00,46.9109857654,4.01635641676,12.1571833115,0.0,9.17985065927,19.4245,40.9044869532,0.0,33.3988,7.50568695322
 09/15  14:00:00,46.1040213402,4.01635641676,11.339223789,0.0,9.17985065927,19.4245,31.397023085,0.0,25.0491,6.34792308498
 09/15  15:00:00,45.2464957137,4.01635641676,10.4783257283,0.0,9.17985065927,19.4245,39.7465613139,0.0,33.3988,6.34776131393
 09/15  16:00:00,54.129768337,4.01635641676,11.8712610125,0.0,9.17985065927,26.9147,56.4458489265,0.0,50.0982,6.34764892654
 09/15  17:00:00,55.6772876996,4.01635641676,13.4240865787,0.0,9.17985065927,26.9147,58.7640999495,0.0,50.0982,8.66589994946
 09/15  18:00:00,57.7783579853,4.01635641676,15.5490390338,0.0,9.17985065927,26.9147,61.6788185513,0.0,50.0982,11.5806185513
 09/15  19:00:00,52.2297394301,4.01635641676,13.2980893938,0.0,9.17985065927,19.4245,46.1470952421,0.0,33.3988,12.7482952421
 09/15  20:00:00,50.8841888072,4.01635641676,11.9633035279,0.0,9.17985065927,19.4245,43.813536875,0.0,33.3988,10.414736875
 09/15  21:00:00,47.9548981074,4.01635641676,9.09774587115,0.0,9.17985065927,19.4245,36.6262565936,0.0,25.0491,11.5771565936
 09/15  22:00:00,46.5263540894,4.01635641676,7.67066707159,0.0,9.17985065927,19.4245,25.9477531132,0.0,16.6994,9.24835311321
 09/15  23:00:00,45.7934037825,4.01635641676,6.16677615405,0.0,9.17985065927,19.4245,13.5416887462,0.0,8.3497,5.19198874624
 09/15  24:00:00,25.6111828284,4.01635641676,2.68847453345,0.0,4.58992532963,8.1892,8.03223792249,0.0789681839869,3.33988,4.6133897385
 09/16  01:00:00,15.0668250187,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/16  02:00:00,15.0828608509,0.0,0.0,0.0,1.52997510988,7.4902,3.9319656106,0.0,3.33988,0.592085610597
 09/16  03:00:00,15.0971825948,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/16  04:00:00,15.2762885948,0.0,0.0,0.0,1.52997510988,7.4902,3.93197149249,0.0,3.33988,0.592091492493
 09/16  05:00:00,23.0666189246,4.01635641676,0.0220500529946,0.0,4.58992532963,8.1892,8.59329705469,0.223597054687,8.3497,0.02
 09/16  06:00:00,37.9594101588,4.01635641676,0.040723154487,0.0,9.17985065927,19.4245,20.1606023499,0.0,16.6994,3.46120234989
 09/16  07:00:00,45.6515933554,4.01635641676,3.47842657928,0.0,9.17985065927,26.9147,28.510782068,0.0,25.0491,3.46168206802
 09/16  08:00:00,48.2692513564,4.01635641676,6.08012920605,0.0,9.17985065927,26.9147,36.8608330483,0.0,33.3988,3.46203304835
 09/16  09:00:00,41.7638646161,4.01635641676,7.04209007701,0.0,9.17985065927,19.4245,35.4645590518,0.0,25.0491,10.4154590518
 09/16  10:00:00,51.911220837,4.01635641676,9.67578437321,0.0,9.17985065927,26.9147,50.999475885,0.0,41.7485,9.25097588503
 09/16  11:00:00,56.5757937088,4.01635641676,13.604267585,0.0,9.17985065927,26.9147,52.1640255326,0.0,41.7485,10.4155255326
 09/16  12:00:00,58.4097206746,4.01635641676,16.0615708224,0.0,9.17985065927,26.9147,52.7414674372,0.0,41.7485,10.9929674372
 09/16  13:00:00,51.8915463115,4.01635641676,17.0916402587,0.0,9.17985065927,19.4245,42.6483859069,0.0,33.3988,9.24958590694
 09/16  14:00:00,51.4193273046,4.01635641676,16.6090069877,0.0,9.17985065927,19.4245,33.7142141176,0.0,25.0491,8.66511411762
 09/16  15:00:00,49.1934439875,4.01635641676,14.3855649477,0.0,9.17985065927,19.4245,41.4878816148,0.0,33.3988,8.08908161478
 09/16  16:00:00,57.8794677686,4.01635641676,15.5847594093,0.0,9.17985065927,26.9147,57.6035473989,0.0,50.0982,7.50534739886
 09/16  17:00:00,57.9604811136,4.01635641676,15.6696152231,0.0,9.17985065927,26.9147,58.763597414,0.0,50.0982,8.66539741404
 09/16  18:00:00,52.75396406,4.01635641676,10.5461278372,0.0,9.17985065927,26.9147,61.6795835279,0.0,50.0982,11.5813835279
 09/16  19:00:00,47.650257728,4.01635641676,8.60266925966,0.0,9.17985065927,19.4245,44.9801416393,0.0,33.3988,11.5813416393
 09/16  20:00:00,47.5572257613,4.01635641676,8.50709454534,0.0,9.17985065927,19.4245,43.8136738928,0.0,33.3988,10.4148738928
 09/16  21:00:00,47.0327742871,4.01635641676,8.07223811422,0.0,9.17985065927,19.4245,36.6308966769,0.0,25.0491,11.5817966769
 09/16  22:00:00,46.2207717555,4.01635641676,7.38479727895,0.0,9.17985065927,19.4245,25.3641600105,0.0,16.6994,8.66476001053
 09/16  23:00:00,44.9655743561,4.01635641676,5.35884830273,0.0,9.17985065927,19.4245,14.6973858013,0.0,8.3497,6.34768580134
 09/16  24:00:00,23.1909588986,4.01635641676,0.29274972121,0.0,4.58992532963,8.1892,7.47289087745,0.0947856120573,3.33988,4.03822526539
 09/17  01:00:00,15.0421855231,0.0,0.0,0.0,1.52997510988,7.4902,3.93197489121,0.0,3.33988,0.592094891209
 09/17  02:00:00,15.0597479022,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/17  03:00:00,15.0630704075,0.0,0.0,0.0,1.52997510988,7.4902,3.93195496636,0.0,3.33988,0.592074966357
 09/17  04:00:00,15.2313377725,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/17  05:00:00,23.0467476703,4.01635641676,0.0385190624219,0.0,4.58992532963,8.1892,9.26678580222,0.325004939836,8.3497,0.592080862383
 09/17  06:00:00,37.9393025967,4.01635641676,0.0447676919195,0.0,9.17985065927,19.4245,19.587547819,0.0,16.6994,2.888147819
 09/17  07:00:00,43.5312327668,4.01635641676,1.37381567474,0.0,9.17985065927,26.9147,28.5108640008,0.0,25.0491,3.46176400078
 09/17  08:00:00,46.0738125918,4.01635641676,3.90119140816,0.0,9.17985065927,26.9147,36.860922038,0.0,33.3988,3.46212203802
 09/17  09:00:00,38.3136152719,4.01635641676,3.60785909662,0.0,9.17985065927,19.4245,28.5112623325,0.0,25.0491,3.4621623325
 09/17  10:00:00,49.33096683,4.01635641676,7.11266825939,0.0,9.17985065927,26.9147,52.1645931517,0.0,41.7485,10.4160931517
 09/17  11:00:00,52.3170460947,4.01635641676,9.36030089113,0.0,9.17985065927,26.9147,52.1637338039,0.0,41.7485,10.4152338039
 09/17  12:00:00,53.1026628122,4.01635641676,10.7873079987,0.0,9.17985065927,26.9147,50.4148674166,0.0,41.7485,8.66636741655
 09/17  13:00:00,44.189005489,4.01635641676,9.43734684478,0.0,9.17985065927,19.4245,42.063959518,0.0,33.3988,8.66515951798
 09/17  14:00:00,42.8547735814,4.01635641676,8.10327766184,0.0,9.17985065927,19.4245,31.3962408561,0.0,25.0491,6.34714085613
 09/17  15:00:00,41.9539916015,4.01635641676,7.20749815196,0.0,9.17985065927,19.4245,39.7470843205,0.0,33.3988,6.34828432054
 09/17  16:00:00,50.1816185854,4.01635641676,7.95742852278,0.0,9.17985065927,26.9147,56.4462638044,0.0,50.0982,6.34806380438
 09/17  17:00:00,50.8211931815,4.01635641676,8.60024250221,0.0,9.17985065927,26.9147,58.7632544477,0.0,50.0982,8.66505444767
 09/17  18:00:00,51.4463209019,4.01635641676,9.29130492955,0.0,9.17985065927,26.9147,60.513555955,0.0,50.0982,10.415355955
 09/17  19:00:00,46.8990164266,4.01635641676,7.82404482752,0.0,9.17985065927,19.4245,43.8142139155,0.0,33.3988,10.4154139155
 09/17  20:00:00,45.8916796872,4.01635641676,6.8422868416,0.0,9.17985065927,19.4245,42.0645207614,0.0,33.3988,8.66572076144
 09/17  21:00:00,42.4519872012,4.01635641676,3.51093510519,0.0,9.17985065927,19.4245,35.4643729348,0.0,25.0491,10.4152729348
 09/17  22:00:00,40.0234230498,4.01635641676,1.21877333482,0.0,9.17985065927,19.4245,25.3656658062,0.0,16.6994,8.66626580616
 09/17  23:00:00,40.0499078922,4.01635641676,0.47884028127,0.0,9.17985065927,19.4245,12.9618640794,0.0,8.3497,4.61216407945
 09/17  24:00:00,22.8575063534,4.01635641676,0.0,0.0,4.58992532963,8.1892,8.70782080354,0.175769547697,3.33988,5.19217125584
 09/18  01:00:00,14.9999809211,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/18  02:00:00,15.0215674723,0.0,0.0,0.0,1.52997510988,7.4902,3.93194285987,0.0,3.33988,0.59206285987
 09/18  03:00:00,15.0284099067,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/18  04:00:00,15.1957055972,0.0,0.0,0.0,1.52997510988,7.4902,3.93194877791,0.0,3.33988,0.592068777906
 09/18  05:00:00,22.9507518844,4.01635641676,0.0,0.0,4.58992532963,8.1892,9.24290101645,0.873201016452,8.3497,0.02
 09/18  06:00:00,37.8641125131,4.01635641676,0.0435880324471,0.0,9.17985065927,19.4245,20.1605071823,0.0,16.6994,3.46110718229
 09/18  07:00:00,42.1589870768,4.01635641676,0.0493454414469,0.0,9.17985065927,26.9147,37.8210008806,0.0208356236281,25.0491,12.751065257
 09/18  08:00:00,42.7394168623,4.01635641676,0.599120473243,0.0,9.17985065927,26.9147,44.9796674427,0.0,33.3988,11.5808674427
 09/18  09:00:00,35.1926053564,4.01635641676,0.529690912127,0.0,9.17985065927,19.4245,34.3010977798,0.0,25.0491,9.25199777976
 09/18  10:00:00,44.4608101095,4.01635641676,2.2902579648,0.0,9.17985065927,26.9147,50.4152156418,0.0,41.7485,8.66671564184
 09/18  11:00:00,48.4589697145,4.01635641676,5.54797484749,0.0,9.17985065927,26.9147,51.5773868567,0.0,41.7485,9.82888685671
 09/18  12:00:00,50.4544054658,4.01635641676,8.18061917974,0.0,9.17985065927,26.9147,49.8376575532,0.0,41.7485,8.08915755321
 09/18  13:00:00,41.4464125257,4.01635641676,6.73671057055,0.0,9.17985065927,19.4245,40.9035678863,0.0,33.3988,7.50476788633
 09/18  14:00:00,39.2575733302,4.01635641676,4.55418752017,0.0,9.17985065927,19.4245,31.9715567054,0.0,25.0491,6.92245670542
 09/18  15:00:00,37.8587435824,4.01635641676,3.1602913073,0.0,9.17985065927,19.4245,39.745817575,0.0,33.3988,6.34701757498
 09/18  16:00:00,45.6725458319,4.01635641676,3.5028384343,0.0,9.17985065927,26.9147,56.4463480947,0.0,50.0982,6.34814809475
 09/18  17:00:00,45.4372905603,4.01635641676,3.34850591684,0.0,9.17985065927,26.9147,58.764476633,0.0,50.0982,8.66627663301
 09/18  18:00:00,46.4380220228,4.01635641676,4.35462990814,0.0,9.17985065927,26.9147,61.6791088136,0.0,50.0982,11.5809088136
 09/18  19:00:00,41.8792280137,4.01635641676,2.8863099484,0.0,9.17985065927,19.4245,45.5703121495,0.0,33.3988,12.1715121495
 09/18  20:00:00,40.9726764654,4.01635641676,1.99486606427,0.0,9.17985065927,19.4245,44.3923297449,0.0,33.3988,10.9935297449
 09/18  21:00:00,39.3575340124,4.01635641676,0.474848771982,0.0,9.17985065927,19.4245,36.6310170929,0.0,25.0491,11.5819170929
 09/18  22:00:00,38.7481562238,4.01635641676,0.0,0.0,9.17985065927,19.4245,26.0233730528,0.0732826848088,16.6994,9.25069036796
 09/18  23:00:00,39.4705674569,4.01635641676,0.0,0.0,9.17985065927,19.4245,15.145693177,1.0285289752,8.3497,5.76746420184
 09/18  24:00:00,22.7339063773,4.01635641676,0.0,0.0,4.58992532963,8.1892,21.4006589898,14.0213181329,3.33988,4.03946085692
 09/19  01:00:00,14.8898876363,0.0,0.0,0.0,1.52997510988,7.4902,3.93196012519,0.0,3.33988,0.592080125188
 09/19  02:00:00,14.9164981738,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/19  03:00:00,14.9256702427,0.0,0.0,0.0,1.52997510988,7.4902,3.93194017437,0.0,3.33988,0.592060174365
