Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/11  16:00:00,239.886402149,29.7524187684,17.499967422,15.1428188607,37.1018798503,116.476155989,130.045429432,111.507288656,9.90576805939,8.6323727165
 12/11  17:00:00,245.452806882,29.7651027624,17.1505888501,14.9059628608,37.1018798503,116.476155989,121.564060845,111.638292786,9.90576805939,0.02
 12/11  18:00:00,252.522935321,29.7830067978,16.2558760432,15.1257509835,37.1018798503,116.476155989,132.553780558,114.029487959,9.90576805939,8.61852453937
 12/11  19:00:00,152.968028451,27.0154677164,12.6516057419,0.0,24.7345865669,47.5788473902,91.2697260781,86.2968420484,4.9528840297,0.02
 12/11  20:00:00,159.42859198,28.3513529755,17.6250543309,0.491570590811,24.7345865669,47.5788473902,95.3931932867,90.4203092571,4.9528840297,0.02
 12/11  21:00:00,132.777108,27.0154677164,12.6809268143,0.0,12.3672932834,38.6892022431,108.34154498,105.349814562,2.97173041782,0.02
 12/11  22:00:00,107.229730514,21.6123741731,9.22026407141,0.0,12.3672932834,27.0668015668,92.8510121204,89.8592817026,2.97173041782,0.02
 12/11  23:00:00,89.1280166516,19.3461970701,11.3660575251,4.60504773589,4.12243109448,15.9888894789,82.1468132668,79.155082849,2.97173041782,0.02
 12/11  24:00:00,105.66176616,24.2940701092,14.3825580965,7.77229924123,4.12243109448,15.9888894789,104.458056005,101.466325587,2.97173041782,0.02
 12/12  01:00:00,99.3324276277,20.2367872428,13.3237183569,11.7335538334,4.12243109448,15.9888894789,84.9124054509,81.9206750331,2.97173041782,0.02
 12/12  02:00:00,107.214711149,24.2940701092,13.4793625206,11.0045804113,4.12243109448,15.9888894789,107.219195431,104.227465013,2.97173041782,0.02
 12/12  03:00:00,100.923323174,20.2367872428,12.4090513579,15.1762497419,4.12243109448,15.9888894789,87.1334585589,84.1417281411,2.97173041782,0.02
 12/12  04:00:00,109.225517799,24.2940701092,12.5210506358,13.7548109166,4.12243109448,15.9888894789,109.676805278,106.685074861,2.97173041782,0.02
 12/12  05:00:00,138.892331874,29.2419431483,14.3703712711,14.7219707874,12.3672932834,24.9413748627,124.10815189,119.135267861,4.9528840297,0.02
 12/12  06:00:00,171.587538562,28.8067285125,17.8937872236,43.6213780867,12.3672932834,24.9413748627,195.236204347,190.263320317,4.9528840297,0.02
 12/12  07:00:00,224.912845128,29.7170087651,11.3764788668,44.7196992837,24.7345865669,70.7195625826,181.944774672,172.019006612,9.90576805939,0.02
 12/12  08:00:00,231.408744799,29.7558849819,11.1601298576,31.4259837128,37.1018798503,92.3937384068,171.921285894,153.408715397,9.90576805939,8.6068024372
 12/12  09:00:00,231.099121708,29.7736864304,12.5259558191,23.88346528,37.1018798503,104.434947198,149.93610414,140.010336081,9.90576805939,0.02
 12/12  10:00:00,235.79189789,29.7944127117,14.5453784873,18.1523466729,37.1018798503,116.476155989,134.8764921,124.95072404,9.90576805939,0.02
 12/12  11:00:00,234.572395559,29.8656342949,17.0557779512,14.8086731269,37.1018798503,116.476155989,129.517353311,110.979160581,9.90576805939,8.63242466968
 12/12  12:00:00,239.310068456,29.9999533671,20.063612909,12.0774693199,37.1018798503,116.476155989,113.430211518,103.504443458,9.90576805939,0.02
 12/12  13:00:00,233.51043578,30.1863143965,22.4314988387,10.1369805236,37.1018798503,104.434947198,117.882646624,99.3458289831,9.90576805939,8.63104958125
 12/12  14:00:00,245.963591103,30.2374140709,23.3900230806,8.62791958926,37.1018798503,116.476155989,107.370699716,97.4449316563,9.90576805939,0.02
 12/12  15:00:00,244.917835167,30.210380737,23.3369501904,7.45940082615,37.1018798503,116.476155989,115.590327017,97.0504741316,9.90576805939,8.63408482559
 12/12  16:00:00,240.419960565,30.0712107482,21.8353104094,6.88740198542,37.1018798503,116.476155989,108.734902471,98.8091344117,9.90576805939,0.02
 12/12  17:00:00,244.291336406,29.9995460154,19.3636751704,7.16281861266,37.1018798503,116.476155989,119.476432693,100.942801163,9.90576805939,8.62786347086
 12/12  18:00:00,252.09330446,29.9943935857,18.2688634868,7.67286404095,37.1018798503,116.476155989,112.322663459,102.3968954,9.90576805939,0.02
 12/12  19:00:00,162.379155438,28.2029212801,17.5126723895,0.0,24.7345865669,47.5788473902,85.1472361332,80.1743521035,4.9528840297,0.02
 12/12  20:00:00,158.070396119,28.3513529755,15.3745702291,0.174024455074,24.7345865669,47.5788473902,91.569068303,86.5961842733,4.9528840297,0.02
 12/12  21:00:00,130.080680142,27.0154677164,9.1495454146,0.0,12.3672932834,38.6892022431,105.443075614,102.451345196,2.97173041782,0.02
 12/12  22:00:00,112.419434698,22.7256118891,11.3552452474,1.02437083788,12.3672932834,27.0668015668,90.6649838491,87.6732534312,2.97173041782,0.02
 12/12  23:00:00,84.495181406,18.9009019837,9.00652389792,2.03850024252,4.12243109448,15.9888894789,80.3237354213,77.3320050035,2.97173041782,0.02
 12/12  24:00:00,102.538149074,24.2940701092,12.72727962,5.86769200592,4.12243109448,15.9888894789,111.24356112,99.671166459,2.97173041782,8.60066424283
 12/13  01:00:00,96.2556950747,20.2367872428,12.0945821507,9.94073498735,4.12243109448,15.9888894789,83.6553763952,80.6636459773,2.97173041782,0.02
 12/13  02:00:00,105.424185363,24.2940701092,12.6257101673,9.57506120437,4.12243109448,15.9888894789,105.775409721,102.783679304,2.97173041782,0.02
 12/13  03:00:00,100.423357101,20.2367872428,12.57562629,13.6220202834,4.12243109448,15.9888894789,85.6350308768,82.643300459,2.97173041782,0.02
 12/13  04:00:00,107.691633857,24.2940701092,12.8351876628,11.9411630695,4.12243109448,15.9888894789,107.763516415,104.771785998,2.97173041782,0.02
 12/13  05:00:00,135.997768827,29.2419431483,15.2518381587,13.3391448404,12.3672932834,24.9413748627,122.321214544,117.348330515,4.9528840297,0.02
 12/13  06:00:00,165.803087972,28.8050500801,19.0754953429,40.5248682584,12.3672932834,24.9413748627,192.889395469,187.916511439,4.9528840297,0.02
 12/13  07:00:00,216.437041936,29.7478294968,12.5393684431,39.9110902384,24.7345865669,70.7195625826,175.444457596,165.518689537,9.90576805939,0.02
 12/13  08:00:00,223.862489204,29.7970433884,12.3194767278,28.7498389984,37.1018798503,92.3937384068,156.988656459,147.062888399,9.90576805939,0.02
 12/13  09:00:00,226.478290837,29.816332453,13.0016712614,24.0704984413,37.1018798503,104.434947198,147.361986838,137.436218778,9.90576805939,0.02
 12/13  10:00:00,234.632836446,29.8465147535,14.5431560717,18.7979297959,37.1018798503,116.476155989,143.817175205,125.282129786,9.90576805939,8.62927736
 12/13  11:00:00,232.285660196,29.9000904653,15.9280851509,14.9907306632,37.1018798503,116.476155989,123.885282227,113.959514168,9.90576805939,0.02
 12/13  12:00:00,231.777999226,29.9403218873,17.7733513088,12.3084756133,37.1018798503,116.476155989,125.518380836,106.976722452,9.90576805939,8.63589032397
 12/13  13:00:00,222.734511532,30.0302477844,20.2384035542,10.5544381264,37.1018798503,104.434947198,112.74669688,102.820928821,9.90576805939,0.02
 12/13  14:00:00,234.660321112,30.0824721639,21.1272774805,9.09464205467,37.1018798503,116.476155989,119.429634269,100.887958525,9.90576805939,8.63590768443
 12/13  15:00:00,233.878561561,30.0589630806,20.5925828825,8.19814087154,37.1018798503,116.476155989,111.075229143,101.149461083,9.90576805939,0.02
 12/13  16:00:00,232.083433602,30.0461356842,20.2059789885,7.95309197313,37.1018798503,116.476155989,120.769360906,102.23110473,9.90576805939,8.63248811641
 12/13  17:00:00,237.629230487,30.0466560946,19.6332450319,8.10912674717,37.1018798503,116.476155989,113.121589364,103.195821304,9.90576805939,0.02
 12/13  18:00:00,245.261392703,30.0477948319,18.7673933785,8.71962244984,37.1018798503,116.476155989,113.625379261,103.699611202,9.90576805939,0.02
 12/13  19:00:00,155.243619806,28.2029212801,18.4878199877,0.000604096322103,24.7345865669,47.5788473902,86.1338251813,81.1609411516,4.9528840297,0.02
 12/13  20:00:00,157.101291068,28.6482163665,19.8068408916,0.133128452059,24.7345865669,47.5788473902,100.034071244,86.4722113834,4.9528840297,8.60897583077
 12/13  21:00:00,131.363740812,27.4607628028,15.2360553622,0.210516888685,12.3672932834,38.6892022431,104.465010871,101.473280453,2.97173041782,0.02
 12/13  22:00:00,108.092798046,22.1467282768,13.0028648254,0.363742270348,12.3672932834,27.0668015668,89.6769263189,86.6851959011,2.97173041782,0.02
 12/13  23:00:00,80.1289587369,18.4556068973,10.5552554067,0.602343079216,4.12243109448,15.9888894789,79.3777484874,76.3860180695,2.97173041782,0.02
 12/13  24:00:00,93.9874578235,23.3144209192,14.2684565992,1.75422146731,4.12243109448,15.9888894789,102.192298474,99.2005680559,2.97173041782,0.02
 12/14  01:00:00,89.6953107075,19.7914921564,14.5600054346,5.33400865178,4.12243109448,15.9888894789,83.187725064,80.1959946462,2.97173041782,0.02
 12/14  02:00:00,104.789636682,24.7393651956,17.0073674639,8.74279050787,4.12243109448,15.9888894789,104.957719315,101.965988897,2.97173041782,0.02
 12/14  03:00:00,91.6776872776,19.7914921564,12.3487831367,8.69473964123,4.12243109448,15.9888894789,85.5337065064,82.5419760885,2.97173041782,0.02
 12/14  04:00:00,107.700267887,24.7393651956,14.717775158,12.7581128023,4.12243109448,15.9888894789,108.114126134,105.122395716,2.97173041782,0.02
 12/14  05:00:00,125.803012371,28.7966480619,14.4860516405,8.75538536407,12.3672932834,24.9413748627,121.834803932,116.861919902,4.9528840297,0.02
 12/14  06:00:00,168.89155761,29.2650570294,20.9581610119,44.568823152,12.3672932834,24.9413748627,191.363476329,186.390592299,4.9528840297,0.02
 12/14  07:00:00,208.74407648,29.755677899,13.2086401024,35.3084978185,24.7345865669,70.7195625826,172.591292154,162.665524095,9.90576805939,0.02
 12/14  08:00:00,217.971050228,29.8204849258,13.4805932869,25.4996705104,37.1018798503,92.3937384068,151.40643461,141.48066655,9.90576805939,0.02
