Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/07  06:00:00,327.334323792,33.3725471541,98.1537076461,0.0,51.0481707146,78.1489452969,442.878727706,29.4061381866,16.6606,396.811989519
 04/07  07:00:00,334.496096748,35.802271225,56.9466748818,0.0,64.3609230253,109.708623606,740.760967756,193.691973808,24.9909,522.078093948
 04/07  08:00:00,318.909937927,35.802271225,83.8745346178,0.0,51.0481707146,80.7689615957,638.662165564,204.265210082,33.3212,401.075755482
 04/07  09:00:00,280.332286459,36.347668959,74.1366077041,0.0,51.0481707146,71.0224615957,495.599426484,124.298268657,66.8089,304.492257827
 04/07  10:00:00,220.654495819,36.4409447543,63.5860408199,0.0,32.1804615127,65.7244621605,408.929307401,82.88709414,83.4695,242.572713261
 04/07  11:00:00,220.158975102,36.4981399814,62.4353347089,0.0,32.1804615127,65.7244621605,328.652249085,66.2738277525,83.4695,178.908921332
 04/07  12:00:00,224.293830706,36.5432847818,67.1943970675,0.0,32.1804615127,65.7244621605,324.661069276,62.5483855156,83.4695,178.643183761
 04/07  13:00:00,223.034570293,36.583626952,75.5411517549,0.0,32.1804615127,55.9779621605,300.233562434,53.6034965602,75.1392,171.490865874
 04/07  14:00:00,226.39491599,36.6179597598,78.8144412651,0.0,32.1804615127,55.9779621605,287.585474039,42.6874685451,66.8089,178.089105493
 04/07  15:00:00,226.50295309,36.646724071,78.8507877603,0.0,32.1804615127,55.9779621605,282.756087541,36.3834423921,75.1392,171.233445149
 04/07  16:00:00,254.305257571,36.3471991203,77.6621534393,0.0,32.1804615127,60.9114621605,261.416042228,31.9765253931,91.7998,137.639716835
 04/07  17:00:00,297.028500237,35.8191897706,85.935301082,0.0,32.1804615127,77.5397301883,285.877891541,38.1926046858,49.9818,197.703486856
 04/07  18:00:00,367.544959524,35.866409207,102.401311489,0.0,77.122965704,86.2600435998,464.622565946,48.4651922508,49.9818,366.175573695
 04/07  19:00:00,383.35390148,35.807529157,100.002044787,0.0,102.647051061,80.1663183927,367.187975487,65.1011076603,33.3212,268.765667827
 04/07  20:00:00,414.504407083,35.802271225,100.261460588,0.0,115.40909374,92.7192997104,379.43459504,78.2548553316,33.3212,267.858539708
 04/07  21:00:00,400.290976398,35.8155810361,109.571995025,0.0,102.647051061,94.1340635361,511.239774227,93.4139457031,24.9909,392.834928524
 04/07  22:00:00,322.412550519,35.8498598714,97.9224020697,0.0,77.122965704,65.871452062,428.165375512,110.039512376,16.6606,301.465263137
 04/07  23:00:00,229.627125531,35.8256852034,73.2735128193,0.0,38.286128036,48.4199368926,286.053805878,114.207003727,8.3303,163.516502151
 04/07  24:00:00,124.704566805,30.9428230831,12.1654185972,0.0,25.5240853573,30.610668775,219.45858502,85.3680772943,3.33212,130.758387726
 04/08  01:00:00,133.343431059,30.9428230831,18.5536169794,0.0,27.7269238854,30.610668775,178.109494804,73.7929547525,3.33212,100.984420051
 04/08  02:00:00,119.364523073,30.9428230831,22.0495993812,0.0,12.7620426787,28.1191506574,163.649328965,59.3511613779,3.33212,100.966047587
 04/08  03:00:00,143.646608962,30.9428230831,46.1780605893,0.0,12.7620426787,28.1191506574,145.514081522,47.5286693558,3.33212,94.6532921665
 04/08  04:00:00,149.053262975,30.9428230831,44.9767024716,0.0,12.7620426787,28.1191506574,177.155982545,39.7419591691,3.33212,134.081903376
 04/08  05:00:00,174.95139272,31.7527311068,56.9687739977,0.0,12.7620426787,28.1191506574,206.621828226,32.4358646134,8.3303,165.855663612
